--- STARTING MAIN ---
Next Valid Id: 8
Account list: U5065515
Error. Id: -1, Code: 2104, Msg: Market data farm connection is OK:usfarm.nj

Error. Id: -1, Code: 2104, Msg: Market data farm connection is OK:usfuture

Error. Id: -1, Code: 2104, Msg: Market data farm connection is OK:usopt

Error. Id: -1, Code: 2104, Msg: Market data farm connection is OK:eufarmnj

Error. Id: -1, Code: 2104, Msg: Market data farm connection is OK:usfarm

Error. Id: -1, Code: 2106, Msg: HMDS data farm connection is OK:euhmds

Error. Id: -1, Code: 2106, Msg: HMDS data farm connection is OK:cashhmds

Error. Id: -1, Code: 2106, Msg: HMDS data farm connection is OK:ushmds

Error. Id: -1, Code: 2158, Msg: Sec-def data farm connection is OK:secdefil

HistoricalData. 4013 - Time: 20250616 10:14:00 America/New_York, Open: 2.95, High: 2.98, Low: 2.89, Close: 2.94, Volume: 28, Count: 7, WAP: 2.931
HistoricalData. 4013 - Time: 20250616 10:14:30 America/New_York, Open: 2.93, High: 3, Low: 2.87, Close: 2.98, Volume: 69, Count: 24, WAP: 2.971
HistoricalData. 4013 - Time: 20250616 10:15:00 America/New_York, Open: 2.92, High: 2.92, Low: 2.75, Close: 2.75, Volume: 30, Count: 7, WAP: 2.846
HistoricalData. 4013 - Time: 20250616 10:15:30 America/New_York, Open: 2.76, High: 2.88, Low: 2.76, Close: 2.88, Volume: 4, Count: 3, WAP: 2.82
HistoricalData. 4013 - Time: 20250616 10:16:00 America/New_York, Open: 2.9, High: 2.94, Low: 2.9, Close: 2.94, Volume: 4, Count: 3, WAP: 2.92
HistoricalData. 4013 - Time: 20250616 10:16:30 America/New_York, Open: 2.78, High: 2.79, Low: 2.76, Close: 2.76, Volume: 54, Count: 27, WAP: 2.771
HistoricalData. 4013 - Time: 20250616 10:17:00 America/New_York, Open: 2.88, High: 2.95, Low: 2.86, Close: 2.94, Volume: 24, Count: 10, WAP: 2.878
HistoricalData. 4013 - Time: 20250616 10:17:30 America/New_York, Open: 2.89, High: 2.89, Low: 2.89, Close: 2.89, Volume: 12, Count: 2, WAP: 2.89
HistoricalData. 4013 - Time: 20250616 10:18:00 America/New_York, Open: 2.95, High: 2.95, Low: 2.87, Close: 2.87, Volume: 21, Count: 7, WAP: 2.939
HistoricalData. 4013 - Time: 20250616 10:18:30 America/New_York, Open: 2.9, High: 3.05, Low: 2.89, Close: 3.05, Volume: 90, Count: 19, WAP: 2.998
HistoricalData. 4013 - Time: 20250616 10:19:00 America/New_York, Open: 3.06, High: 3.07, Low: 3.03, Close: 3.03, Volume: 46, Count: 13, WAP: 3.047
HistoricalData. 4013 - Time: 20250616 10:19:30 America/New_York, Open: 3, High: 3.08, Low: 3, Close: 3.08, Volume: 25, Count: 4, WAP: 3.073
HistoricalData. 4013 - Time: 20250616 10:20:00 America/New_York, Open: 3.06, High: 3.09, Low: 3.01, Close: 3.01, Volume: 30, Count: 12, WAP: 3.049
HistoricalData. 4013 - Time: 20250616 10:20:30 America/New_York, Open: 3.08, High: 3.08, Low: 2.98, Close: 3.02, Volume: 70, Count: 27, WAP: 2.991
HistoricalData. 4013 - Time: 20250616 10:21:00 America/New_York, Open: 3.03, High: 3.05, Low: 3.01, Close: 3.02, Volume: 16, Count: 8, WAP: 3.032
HistoricalData. 4013 - Time: 20250616 10:21:30 America/New_York, Open: 3.01, High: 3.1, Low: 3.01, Close: 3.09, Volume: 28, Count: 11, WAP: 3.077
HistoricalData. 4013 - Time: 20250616 10:22:00 America/New_York, Open: 3.07, High: 3.07, Low: 2.91, Close: 2.91, Volume: 21, Count: 7, WAP: 2.993
HistoricalData. 4013 - Time: 20250616 10:22:30 America/New_York, Open: 2.91, High: 2.92, Low: 2.81, Close: 2.84, Volume: 36, Count: 18, WAP: 2.888
HistoricalData. 4013 - Time: 20250616 10:23:00 America/New_York, Open: 2.86, High: 2.86, Low: 2.75, Close: 2.78, Volume: 38, Count: 14, WAP: 2.78
HistoricalData. 4013 - Time: 20250616 10:23:30 America/New_York, Open: 2.8, High: 2.8, Low: 2.8, Close: 2.8, Volume: 20, Count: 1, WAP: 2.8
HistoricalData. 4013 - Time: 20250616 10:24:00 America/New_York, Open: 2.92, High: 3.01, Low: 2.91, Close: 3, Volume: 78, Count: 23, WAP: 2.967
HistoricalData. 4013 - Time: 20250616 10:24:30 America/New_York, Open: 3, High: 3.02, Low: 2.93, Close: 2.94, Volume: 46, Count: 10, WAP: 2.962
HistoricalData. 4013 - Time: 20250616 10:25:00 America/New_York, Open: 3, High: 3, Low: 2.96, Close: 2.96, Volume: 12, Count: 9, WAP: 2.977
HistoricalData. 4013 - Time: 20250616 10:25:30 America/New_York, Open: 2.84, High: 3, Low: 2.81, Close: 2.93, Volume: 61, Count: 11, WAP: 2.82
HistoricalData. 4013 - Time: 20250616 10:26:00 America/New_York, Open: 2.9, High: 2.99, Low: 2.88, Close: 2.88, Volume: 58, Count: 10, WAP: 2.886
HistoricalData. 4013 - Time: 20250616 10:26:30 America/New_York, Open: 2.85, High: 2.85, Low: 2.85, Close: 2.85, Volume: 1, Count: 1, WAP: 2.85
HistoricalData. 4013 - Time: 20250616 10:27:00 America/New_York, Open: 3, High: 3.02, Low: 3, Close: 3.02, Volume: 21, Count: 3, WAP: 3.006
HistoricalData. 4013 - Time: 20250616 10:27:30 America/New_York, Open: 2.9, High: 3, Low: 2.9, Close: 3, Volume: 3, Count: 2, WAP: 2.967
